id,article_id,comment_counter,comment_id,text,reactions,post_time,author,replies
423,10030963,source2_10030963_89,256634_0,"Civil service bashing is like shooting fish in a barrell, so easy. But does it reflect the reality of the work, no.People stay with these jobs because they provide security, benefits and a pension. The continuity provided by the civil service is a major component of effective government. Some feel it should respond more like private business but the rules do not allow this.Take municipalities. Money comes mostly from the provinces, feds and municipal taxes. With each program everyone has rules of how that money is spent etc. During the Harris years we joked that our work stations should literally be on wheels because our job and job location changed monthly. This cost the tax payer a huge amount of money in loss productivity alone. Was that the workers fault, no. Massive amounts of re-training dollars to learn new computer systems that actually didn't work very well, again the workers were told to do this. So when you as a tax payer came into the office you might wonder why that person didn't get up to help you. Sometimes it was they weren't trained on that system and didn't have pass codes to run it, but you saw a lazy person sitting thereWho are the barnacles on the ship of state to use Ms. Wente's analogy are often the politicians who make these new rules with little idea of how much it will cost to implement.Finally, it you really want to show you are serious about cost cutting perhaps the MP's who are making these rules should vote themselves a paycut, benefit cut and most importantly be made accountable for their own spending. What Pamela Wallen alone payed back would pay for many civil service benefits that were earned",{},"Mar 21, 2013",Eliza Grey,Yes
424,10030963,source2_10030963_89_0,256634_0,"I think you a good point that our governments are trying to do too much, and trying to be too clever.MP's leading by example; well yes, that is where it all should start.",{},"Mar 21, 2013",ManCityFC,No
425,10030963,source2_10030963_89_1,256634_0," Well, the problem has become one of wage increases and entitlements.Many years ago in my 20's, I took a job in a federal department. In those days, federal workers were paid quite a bit less than private sector workers doing the same work.The accepted trade off was the pensions and benefit package.I recall very, very clearly in the late 80's when the unions negotiated a huge increase (based on some legal challenge) and our wages went up astronomically overnight.Now a civil servant earns the same if not better than a person in the private sector, and yet holds all the cards...secure pension, sick benefits, medical and dental plans, almost total job security, etc.Where is the justice in that?",{},"Mar 21, 2013",Roger_M,No
426,10030963,source2_10030963_89_2,256634_0," In terms of salary, yes, entry level civil servents earn more than comparable entry level private sector employees. However, at the upper end (managers, etc.) an equivalent private sector worker will earn a lot more.",{},"Mar 21, 2013",jafo72,No
427,10030963,source2_10030963_90,230095_0,You can also say excessive executive compensation that have nothing to do with shareholder returns in publicly listed companies are barnacles on the ship of capitalism.,{},"Mar 21, 2013",Winston Smith,Yes
428,10030963,source2_10030963_90_0,230095_0,"You could. But then those bonuses to come out of MY paycheque, so not nearly the same thing.",{},"Mar 21, 2013",foley12,No
429,10030963,source2_10030963_90_1,230095_0, Two wrongs don't make a right.,{},"Mar 21, 2013",joannie.w,No
430,10030963,source2_10030963_90_2,230095_0," Absolutely those bonuses come out of your paycheck, only it comes out of your net pay in the price of the things you buy. You know, stuff costs more in Canada over the US because of unnecessary import tariffs and because retailers / suppliers can get away with it.",{},"Mar 21, 2013",Theobro,No
431,10030963,source2_10030963_90_3,230095_0," foley12: if you have a pension plan, if you own mutual funds or ETFs or individual stocks in your RRSP, in other words if you have any direct or indirect exposure to the stock market, those bonuses come out of your assets, and reduct the dividends that you would otherwise receive.",{},"Mar 22, 2013",Western woods,No
432,10030963,source2_10030963_91,342124_0,I haven't read a single &quot;race to the bottom&quot; post yet on this one.. very interesting. If you union swine are afraid.. you should be. The people whom you have exploited are finally seeing the light... Get ready for the real world its gonna be a shocker!,{},"Mar 21, 2013",Tiredofbeingovertaxed,No
433,10030963,source2_10030963_92,607837_0,"One thing that should be pointed out is that, it is basically illegal to reject a candidate for a public service position (or find a pretext to fire them) because of their health problems. Furthermore, I understand that there are circumstances where ex-military are given preference and that at least a proportion of these involve people leaving the military due to health problems. These situations undoubtedly skew the statistics. On the other hand, most of these people would otherwise show up under other programs such as long term disability or EI.",{},"Mar 21, 2013",w_smith,No
434,10030963,source2_10030963_93,137333_0,"&quot;sweeping changes to the way sick leave and disability are managed&quot;Treasury Board has a principle that the cost of a total pay package in the public sector must equal the cost of the total pay package in the private sector for a similar job. That surely is done. If not it should be. Once that is done then the unions can decide how that total pay package is to be paid. Government has no role there.Then &quot;The entitlements accumulated by public-sector workers are like barnacles encrusted on the ship of state. It's going to take a lot of time and effort to get rid of them. But if we don't, the ship will sink - and so will our grandchildren.&quot;No definitely not right. The cost of the total pay package is the determinant. Not the cost of a barnacle.",{},"Mar 21, 2013",Art Campbell,Yes
